,original,second_part,lemma,genus,compound_forms,concept,definition,similar_words,PERS_pro,ORG_pro,PERS_con,ORG_con,pro_mods,con_mods,pro_sarcasm,con_sarcasm,pro_attr,con_attr,tf_pro,tf_con,tfidf_pro,tfidf_con,pro_colls,con_colls,manual_sentiment,article,full_definition
132,klimaleugner,leugner,leugner,m,"['klimaleugner', 'klimaleugners', 'klimaleugnern']",person,[],"['leugner', 'leugnung']","Counter({'Greta Thunberg': 9, 'Tom Buhrow': 4, 'Armin Laschet': 3, 'Nina Janisch': 2, 'Wolf Dieter Storl': 2, 'Stefan Rahmstorf': 1, 'Wolfgang Peter': 1, 'Dieter Nuhr': 1, 'Susanne Götze': 1, 'Yannick Passeick': 1, 'Jonas Voß': 1, 'Ken Jebsen': 1})","Counter({'AFD': 13, 'FFF': 12, 'EIKE': 8, 'WDR': 6, 'NDR': 4, 'Springerpresse': 3, 'UN': 3, 'Spiegel': 3, 'UndercoverRecherche': 2, 'FH': 2, 'Parents for Future': 2, 'www.klimafakten.de': 2, 'FDP': 1, 'SPD': 1, 'BUND': 1, 'EndzeitPropheten': 1, 'PIK': 1, 'IPCC': 1, 'NRWCDUMP': 1, 'Union': 1, 'ARD': 1, 'ZAP': 1, 'Public Climate School': 1, 'PCS': 1, 'Students for Future': 1, 'INSM': 1, 'KlimaschutzOrganisationen': 1, 'Europäische Institut für Klima und Energie': 1, 'Heartland Institute': 1, 'ZA': 1, 'PEGIDA': 1, 'USamerikanische Institut': 1, 'Fridays for Hubraum': 1, 'EW': 1, 'POLIS': 1, 'FARN': 1, 'Deutsche Vereinigung für politische Bildung': 1, 'TU Berlin': 1, 'KatapultMagazin': 1, 'Netzwerkes Solidarische Landwirtschaft': 1, 'Netzwerks Solidarische Landwirtschaft e.V': 1, 'FriedrichEbertStiftung': 1})","Counter({'Stefan Rahmstorf': 8, 'Michael Limburg': 5, 'Hans Joachim Schellnhuber': 5, 'Greta Thunberg': 5, 'Tuilaepa Sailele': 3, 'Barack Obama': 3, 'Angela Merkel': 3, 'Fritz Vahrenholt': 3, 'Claudia Kemfert': 3, 'Michael Mann': 2, 'Svenja Schulze': 2, 'Karsten Hilse': 2, 'Günter Leudinger': 2, 'Eric Worrall': 2, 'Luisa Neubauer': 2, 'Bjørn Lomborg': 2, 'Horst-Joachim Lüdecke': 1, 'Michael Merrifield': 1, 'Andreas Demmig': 1, 'James Hansen': 1, 'Sterling Burnett': 1, 'Gerhard Gerlich': 1, 'Harald Lesch': 1, 'Hartmut Graßl': 1, 'Nigel Calder': 1, 'Barbara Hendricks': 1, 'Anton Hofreiter': 1, 'Donald Trump': 1, 'Bette Midler': 1, 'Scott Pruitt': 1, 'Lisa Eckhart': 1, 'Dieter Nuhr': 1, 'Roy Spencer': 1, 'Arnold Vaatz': 1, 'Jan Veizer': 1, 'Frank-Walter Steinmeier': 1, 'Naomi Seibt': 1, 'Achim Fahnenschild': 1, 'Bill McKibben': 1, 'Marc Morano': 1, 'Gerald Pesch': 1, 'Wolfgang Thüne': 1, 'Stephan Lewandowsky': 1, 'John Cook': 1, 'Nikolai Tesla': 1, 'Lord Monckton': 1, 'Michael Schnell': 1, 'Anders Levermann': 1, 'Hubert Lamb': 1})","Counter({'EIKE': 25, 'IPCC': 7, 'ARD': 6, 'Bundestag': 6, 'AFD': 6, 'PIK': 4, 'Die Grünen': 4, 'Spiegel': 4, 'SPIEGEL': 4, 'Tagesspiegel': 3, 'UN': 3, 'IG Metall Organisation': 2, 'WUWT': 2, 'rbb': 2, 'ZDF': 2, 'SPD': 2, 'Greenpeace': 2, 'Tesla': 2, 'CDU': 2, 'DER SPIEGEL': 2, 'Bayerisches Landesamt für Umwelt': 1, 'IR': 1, 'DWD': 1, 'katholische Kirche': 1, 'The Toronto Sun': 1, 'Spiegel Online': 1, 'Welt': 1, 'Berliner Tagesspiegel': 1, 'BP': 1, 'Universität von East Anglia': 1, 'WIKIPEDIA': 1, 'Umweltbundesamt': 1, 'Bund für Umwelt und Naturschutz': 1, 'Bundesministerium für Wirtschaft und Energie': 1, 'BUND': 1, 'NABU': 1, 'Linke': 1, 'NY Times': 1, 'TaxifahrerVereinigung': 1, 'IndividualFahrzeuge': 1, 'NDR': 1, 'wdr': 1, 'Mrd': 1, 'Kuratoriums': 1, 'Universität Alabama': 1, 'Spektrum.de': 1, 'T2': 1, 'EU': 1, 'Daimler': 1, 'AWI': 1, 'CNN': 1, 'Shell': 1, 'BfE': 1, 'Bundesamt für Energie': 1, 'Zentralinstitut für organische Chemie': 1, 'Instituts für Paläogeophysik und Geodynamik': 1, 'Universität Rostock': 1, 'PG': 1, 'FAS': 1})","['völlig', 'rechtsradikal', 'gerade', 'also', 'irrational', 'ökonomisch', 'sogenannter', 'einzeln', 'deutsch', 'vieler', 'auffällig']","['genannt', 'einflussreich', 'einiger', 'wirklich', 'heutig', 'sicher', 'kein', 'wirklich', 'bezahlt', 'ungeeignet', 'wohl', 'wahr', 'wahr', 'irreführend', 'notorisch', 'kein', 'genannt', 'kein', 'unwissend', 'vermeintlich', 'uneinsichtig', 'typisch', 'nur', 'heute', 'gewalttätige', 'nur', 'charmant', 'durchaus', 'rechter', 'kein']",0.0256410256410256,0.392,Fremdzuschreibung,Selbstzuschreibung,41,127,0.0957715652833177,0.964682720612848,['AfD'],"['Erfindung', 'Todesstrafe', 'fordern', 'befinden', 'sagen', 'EIKE', 'diffamier', 'Ausdruck', 'AfD', 'geben']",negativ,der,"Klimaleugner, der
Der Begriff ""Klimaleugner"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 127 Mal von den Klimaforschungsskeptikern und 41 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.96 für die Skeptiker und 0.1 für die Vertreter. Verwendet wird ""Klimaleugner"" hierbei im Sinne einer Selbstzuschreibung von Seiten der Skeptiker und als Fremdzuschreibung im Vetreter Korpus. Die Verwendung wird in 2% der Fälle für den Vertreter Diskurs und in 39% der Fälle für den Skeptiker Diskurs als sarkastisch eingestuft. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Wörter wie 'kein' und 'genannt' treten auf, um den Begriff im Subdiskurs der Klimaforschungsskeptiker näher zu beschreiben. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Stefan Rahmstorf und Michael Limburg und der Vertreter Korpus die Person(en) Greta Thunberg und Tom Buhrow. Im Kontext von ""Klimaleugner"" erfolgt die Nennung folgender Organisation(en): EIKE, IPCC (Skeptiker Korpus) und AFD, FFF (Vertreter Korpus).

Kollokationen: 'AfD', 'EIKE' (Skeptiker Korpus) und 'AfD' (Vertreter Korpus)

Siehe auch: Klimaleugnung"
133,klimaleugnung,leugnung,leugnung,f,"['klimaleugnung', 'klimaleugnungen']",action,[],"['leugnung', 'leugner']","Counter({'Wolf Dieter Storl': 3, 'Marion Andert': 2, 'Ken Jebsen': 2})","Counter({'demokratischen Natur- und Umweltschutzes': 2, 'Fachstelle Radikalisierungsprävention': 2, 'Naturfreunde': 2, 'Naturfreundejugend Deutschlands': 2, 'FARN': 2, 'KlimaschutzOrganisationen': 1, 'EIKE': 1, 'AFD': 1, 'Europäische Institut für Klima und Energie': 1, 'Demokratische Natur- und Umweltschützer': 1})","Counter({'Michael Mann': 1, 'Eric Worrall': 1})","Counter({'EIKE': 2, 'AFD': 2})",['verschwörungslogisch'],['kämpferisch'],0.0,0.4,,,11,5,0.0711669168518864,0.0629179442299147,"['Sache', 'Postwachstum', 'Anastasiabewegung', 'Hintergrund', 'Klimaskepsis']",[],negativ,die,"Klimaleugnung, die
Der Begriff ""Klimaleugnung"" wird in unserem Korpus 5 Mal von den Klimaforschungsskeptikern und 11 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.06 für die Skeptiker und 0.07 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Michael Mann und Eric Worrall und der Vertreter Korpus die Person(en) Wolf Dieter Storl und Marion Andert. Im Kontext von ""Klimaleugnung"" erfolgt die Nennung folgender Organisation(en): EIKE, AFD (Skeptiker Korpus) und demokratischen Natur- und Umweltschutzes, Fachstelle Radikalisierungsprävention (Vertreter Korpus).

Kollokationen:  'Klimaskepsis', 'Hintergrund' (Vertreter Korpus)

Siehe auch: Klimaleugner"
134,klimalobby,lobby,lobby,f,"['klimalobbys', 'klimalobby']",group,"['Gruppe von Personen, die versuchen, aktiv Einfluss auf die Gesetzgebung zu nehmen', 'ein großer Eingangs- oder Empfangsraum oder -bereich']",[],,,"Counter({'Stefan Rahmstorf': 1, 'Mojib Latif': 1, 'Naomi Oreskes': 1, 'Benny Peiser': 1})","Counter({'IPCC': 2, 'UN': 1, 'EIKE': 1, 'Die Grünen': 1, 'Universität Liverpool': 1, 'PIK': 1, 'Uni Mainz': 1, 'Sparinvest': 1, 'Generali Group': 1, 'Stiftung Abendrot': 1, 'Allianz': 1, 'Erste Asset Management GmbH': 1, 'Caritas': 1})",,[],,0.0,,Fremdzuschreibung,0,13,0.0,0.171605392986456,[],[],neutral,die,"Klimalobby, die
Der Begriff ""Klimalobby"" bezeichnet einen Zusammenschluss von Personen im Bezug auf den Klimawandel. Der Begriff wird in unserem Korpus 13 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.17 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimalobby"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Stefan Rahmstorf und Mojib Latif. Im Kontext von ""Klimalobby"" erfolgt die Nennung folgender Organisation(en): IPCC, UN (Skeptiker Korpus)."
135,klimalösegeld,lösegeld,lösegeld,n,"['klimalösegeldern', 'klimalösegelde', 'klimalösegeld', 'klimalösegelder', 'klimalösegeldes', 'klimalösegelds']",abstraction,[],[],,,Counter({'Susanne Luther': 1}),,,[],,1.0,,,0,2,0.0,0.0156966951518003,[],[],negativ,das,"Klimalösegeld, das
Der Begriff ""Klimalösegeld"" wird in unserem Korpus 2 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.02 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Susanne Luther."
136,klimalüge,lüge,lüge,f,"['klimalüge', 'klimalügen']",abstraction,['eine falsche Aussage'],"['erzählung', 'lüge', 'lügner', 'lüge', 'leugner']","Counter({'Hartmut Bachmann': 1, 'Donald Trump': 1})","Counter({'IPCC': 1, 'EU': 1})","Counter({'Christian Möser': 2, 'Hartmut Bachmann': 2, 'Hans Joachim Schellnhuber': 1, 'Donald Trump': 1, 'Michael Limburg': 1, 'Günter Leudinger': 1, 'Harald Lesch': 1, 'Stefan Rahmstorf': 1, 'Angela Merkel': 1, 'Susanne Götze': 1, 'Naomi Seibt': 1, 'Greta Thunberg': 1, 'Annika Joeres': 1, 'Helmut Böttiger': 1})","Counter({'FFF': 2, 'EIKE': 2, 'Bundestag': 2, 'NOAA': 1, 'DIE WELT': 1, 'DER SPIEGEL': 1, 'Spiegel': 1, 'SPIEGEL': 1, 'CDU': 1, 'SPD': 1, 'AFD': 1, 'CSU': 1, 'NASA': 1, 'FDP': 1, 'Linke': 1, 'NSDAP': 1})",[],"['nützlich', 'präsentiert', 'wieder', 'wirklich', 'deutsch', 'simpel']",0.3333333333333333,0.05,,,3,17,0.0159028307170063,0.191106863093479,[],"['Welt', 'aufzuschwätzen']",negativ,die,"Klimalüge, die
Der Begriff ""Klimalüge"" wird in unserem Korpus 17 Mal von den Klimaforschungsskeptikern und 3 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.19 für die Skeptiker und 0.02 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Christian Möser und Hartmut Bachmann und der Vertreter Korpus die Person(en) Hartmut Bachmann und Donald Trump. Im Kontext von ""Klimalüge"" erfolgt die Nennung folgender Organisation(en): FFF, EIKE (Skeptiker Korpus) und IPCC, EU (Vertreter Korpus).

Kollokationen: 'aufzuschwätzen', 'Welt' (Skeptiker Korpus) 

Siehe auch: Klimalügner, Klimaerzählung, Klimaleugner"
137,klimalügner,lügner,lügner,m,"['klimalügners', 'klimalügnern', 'klimalügner']",person,"['jemand, der Lügen erzählt']","['lüge', 'lügner', 'lügner', 'leugner']",,,Counter({'Stefan Rahmstorf': 1}),,,['vieler'],,0.0,,Fremdzuschreibung,0,5,0.0,0.0464972214860532,[],[],negativ,der,"Klimalügner, der
Der Begriff ""Klimalügner"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 5 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.05 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimalügner"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Stefan Rahmstorf.

Siehe auch: Klimaleugner, Klimalüge"
138,klimamacher,macher,macher,m,"['klimamachern', 'klimamacher', 'klimamachers']",person,"['jede Einheit, die eine Wirkung hervorruft oder für Ereignisse oder Ergebnisse verantwortlich ist', 'eine Person, die handelt und Dinge erledigt']","['aktivist', 'demagoge', 'milliardär']","Counter({'Rainer Klingholz': 1, 'Claudia Kemfert': 1, 'Hartmut Graßl': 1})","Counter({'Weltorganisation für Meteorologie': 1, 'Universität Oldenburg': 1})",,,[],,0.0,,,,1,0,0.0,0.0,[],[],neutral,der,"Klimamacher, der
Der Begriff ""Klimamacher"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 0 Mal von den Klimaforschungsskeptikern und 1 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimamacher"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Vertreter Korpus die Person(en) Rainer Klingholz, Claudia Kemfert. Im Kontext von ""Klimamacher"" erfolgt die Nennung folgender Organisation(en): Weltorganisation für Meteorologie, Universität Oldenburg (Vertreter Korpus).

Siehe auch: Klimaaktivist, Klimamilliardär, Klimademagoge"
139,klimamafia,mafia,mafia,f,"['klimamafias', 'klimamafia']",group,"['ein Verbrechersyndikat in den Vereinigten Staaten; in Familien organisiert; es wird angenommen, dass es wichtige Beziehungen zur sizilianischen Mafia hat', 'Kriminelle Gruppe.']",[],,,"Counter({'Angela Merkel': 2, 'Naomi Oreskes': 2, 'Bill McKibben': 2, 'Greta Thunberg': 1, 'Christian Möser': 1, 'Harald Lesch': 1})","Counter({'Exxon': 2, 'UN': 1, 'EIKE': 1, 'NASA': 1})",,"['Zürcher', 'gebürstet']",,0.0833333333333333,,Fremdzuschreibung,0,13,0.0,0.16219303428966,[],[],negativ,die,"Klimamafia, die
Der Begriff ""Klimamafia"" bezeichnet einen Zusammenschluss von Personen im Bezug auf den Klimawandel. Der Begriff wird in unserem Korpus 13 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.16 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimamafia"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. Die Verwendung wird in 8% der Fälle als sarkastisch eingestuft. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Angela Merkel und Naomi Oreskes. Im Kontext von ""Klimamafia"" erfolgt die Nennung folgender Organisation(en): Exxon, UN (Skeptiker Korpus)."
140,klimamahnwache,mahnwache,mahnwache,f,"['klimamahnwachen', 'klimamahnwache']",abstraction,[],[],"Counter({'Lilly Herkling': 2, 'Karl Bever': 2})","Counter({'Daimler': 2, 'Uni Hildesheim': 2, 'Dorsten Mercaden': 2, 'SBahn': 2})",,,[],,0.0,,,,4,0,0.0230691843035464,0.0,"['Brunnen', 'Rathaus', 'Infopoint']",[],neutral,die,"Klimamahnwache, die
Der Begriff ""Klimamahnwache"" wird in unserem Korpus 0 Mal von den Klimaforschungsskeptikern und 4 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.02 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Vertreter Korpus die Person(en) Lilly Herkling, Karl Bever. Im Kontext von ""Klimamahnwache"" erfolgt die Nennung folgender Organisation(en): Daimler, Uni Hildesheim (Vertreter Korpus).

Kollokationen:  'Brunnen', 'Rathaus' (Vertreter Korpus)"
141,klimamanipulation,manipulation,manipulation,f,"['klimamanipulationen', 'klimamanipulation']",action,"['der Akt der Täuschung', 'die heimliche oder unsachgemäße Veränderung von etwas', 'die Vermischung mit Fremdstoffen; das Produkt der Verfälschung', 'geschickte oder hinterhältige Einflussnahme, insbesondere zum eigenen Vorteil', 'eine irreführende Unwahrheit', 'der Akt der Herbeiführung von Hypnose', '(Informatik) Datenverarbeitung, bei der das Ergebnis durch eine Regel vollständig spezifiziert ist (insbesondere die Verarbeitung, die sich aus einer einzigen Anweisung ergibt)', 'die Berührung mit den Händen (oder der geschickte Einsatz der Hände) oder durch den Einsatz mechanischer Mittel']",[],,,Counter({'Kevin Trenberth': 1}),,,[],,0.0,,,0,1,0.0,0.0,[],[],negativ,die,"Klimamanipulation, die
Der Begriff ""Klimamanipulation"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Kevin Trenberth."
142,klimamantra,mantra,mantra,n,"['klimamantra', 'klimamantras', 'klimamantren']",abstraction,"['ein Lieblingsspruch einer Gruppe, Organisation oder Einzelperson', 'die Reihenfolge der Wörter in einem Text', '(Sanskrit) wörtlich eine ""heilige Äußerung"" im Vedismus; eine Sammlung von mündlich überlieferten poetischen Hymnen', 'ein häufig wiederholtes Wort oder eine häufig wiederholte Phrase']",[],,,,Counter({'Spiegel': 2}),,[],,0.0,,,0,2,0.0,0.0191856694893927,[],"['schon', 'laufen']",neutral,das,"Klimamantra, das
Der Begriff ""Klimamantra"" wird in unserem Korpus 2 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.02 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert. Im Kontext von ""Klimamantra"" erfolgt die Nennung folgender Organisation(en): Spiegel (Skeptiker Korpus).

Kollokationen: 'schon', 'laufen' (Skeptiker Korpus) "
143,klimamilliardär,milliardär,milliardär,m,"['klimamilliardär', 'klimamilliardären', 'klimamilliardäre', 'klimamilliardärs']",person,['ein Beutel mit Kordel zum Aufbewahren von Geld'],['macher'],,,"Counter({'Harald Lesch': 1, 'Anders Levermann': 1, 'Ottmar Edenhofer': 1})","Counter({'Neue Zürcher Zeitung': 1, 'PIK': 1})",,"['erster', 'erster']",,0.0,,Fremdzuschreibung,0,2,0.0,0.0156966951518003,[],['erster'],negativ,der,"Klimamilliardär, der
Der Begriff ""Klimamilliardär"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 2 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.02 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimamilliardär"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Wörter wie 'erster' treten auf, um den Begriff im Subdiskurs der Klimaforschungsskeptiker näher zu beschreiben. Im Zusammenhang mit dem Begriff erwähnt der Skeptiker Korpus die Person(en) Harald Lesch und Anders Levermann. Im Kontext von ""Klimamilliardär"" erfolgt die Nennung folgender Organisation(en): Neue Zürcher Zeitung, PIK (Skeptiker Korpus).

Kollokationen: 'erster' (Skeptiker Korpus) 

Siehe auch: Klimamacher"
144,klimamisere,misere,misere,f,"['klimamiseren', 'klimamisere']",abstraction,"['eine Situation, aus der es schwierig ist, sich zu befreien, insbesondere eine unangenehme oder schwierige Situation', 'unnötige und unvorhergesehene Schwierigkeiten infolge eines unglücklichen Ereignisses', 'das völlige Missmanagement oder die falsche Handhabung einer Situation', None]",[],,,,,,[],,1.0,,,0,1,0.0,0.0,[],[],neutral,die,"Klimamisere, die
Der Begriff ""Klimamisere"" wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. In unserem Korpus Sample ist der Begriff tendenziell neutral konnotiert."
145,klimamonster,monster,monster,n,"['klimamonster', 'klimamonstern', 'klimamonsters']",person,"['eine grausam raubgierige Person', 'eine Person, die eine Verpackung öffnet oder auswickelt', 'eine grausame, bösartige und unmenschliche Person']",['teufel'],,,,Counter({'UN': 1}),,['unmöglich'],,0.0,,Fremdzuschreibung,0,1,0.0,0.0,[],[],negativ,das,"Klimamonster, das
Der Begriff ""Klimamonster"" bezeichnet eine Person, die eine gewisse Haltung zum Klimawandel einnimmt. Der Begriff wird in unserem Korpus 1 Mal von den Klimaforschungsskeptikern und 0 Mal von den Klimaforschungsvertretern verwendet. Auf den gesamten Korpus gesehen entspricht das einer relativen Häufigkeit (TF-IDF) von 0.0 für die Skeptiker und 0.0 für die Vertreter. Verwendet wird ""Klimamonster"" hierbei im Sinne einer Fremdzuschreibung von Seiten der Skeptiker. In unserem Korpus Sample ist der Begriff tendenziell negativ konnotiert. Im Kontext von ""Klimamonster"" erfolgt die Nennung folgender Organisation(en): UN (Skeptiker Korpus).

Siehe auch: Klimateufel"
