;concept;origin;pattern;keyword;annotation
877;person;C2022;klimakanzler;"Darf ich sie daran erinnern , dass es von bis eine schwarzgelbe Regierungskoalition gab und Merkel nicht erst seit heute die „ KlimaKanzlerin "" ist ?";External
968;person;C2022;klimakleriker;Sie haben das Problem mit den Klimaklerikern sehr schön beschrieben .;External
969;person;C2022;klimakleriker;"Und dahin sollten wir wieder zurück ; ich wollte eigentlich nie wieder auf diese Weise das eigentliche Thema verlassen , denn es gehört zur „ Masche "" der KlimaKleriker , vom TE- Unsinn abzulenken .";External
971;person;C2022;klimakommissar;Er geht weiter : „ Der Zentralverband des KfzGewerbes hat sich bei EUKlimakommissar Miguel Arias Canete über das Geschäftsgebaren beschwert .;External
1002;person;C2022;klimakrieger;Eine Umkehr wird es nur geben : a ) Wenn die Natur es selber den Klimakriegern zeigt , indem es kälter wird !;External
1003;person;C2022;klimakrieger;Diese Welt braucht keine Klimakrieger .;External
1021;person;C2022;klimakönigin;"[ Einleitung durch Übersetzer ] Raimund Leistenschneider Das hat nun unsere „ Klimakönigin "" davon , tagein , tagaus , wie vor Jahr und Tag , die CBegrenzung zu fordern : Jetzt wird es nicht mehr warm genug und sie muss zu Hause bleiben .";External
1022;person;C2022;klimalaie;Auch Herr Kämpfe hat dazu auf EIKE eine detaillierte Ausarbeitung geliefert : Lang anhaltende Dürreperiode in Teilen Deutschlands - eine kritische Analyse Der Klimalaie ahnt es anhand der wenigen Grafiken , die Experten wissen und bestätigen es , die SZ meldet für ihre Leser einfach das ideologisch geforderte Gegenteil .;External
1023;person;C2022;klimalaie;"Wieso kann ein KlimaLaie für Sie „ Stellvertretendes Beispiel "" sein , wenn es um Klimawissenschaft geht , Herr Prof .";External
1026;person;C2022;klimaleugner;"Das mit der hohen „ Dunkelziffer "" kann schon stimmen … die Logik ist für Klimaleugner ganz klar .";External
1028;person;C2022;klimaleugner;Zeugen Jehovas , Klimaleugner , Covidioten … Diskussion nutzlos .;External
1030;person;C2022;klimaleugner;"Dieser setzt sich klug mit der medialen Abwertung der so genannten „ Klimaleugner "" auseinander .";External
1031;person;C2022;klimaleugner;"Bis zu welchen Höhen sich der Hass gegen Andersdenkende aufschaukeln kann , hat vor wenigen Jahren ein Grazer Hochschullehrer demonstriert , der für „ Klimaleugner "" allen Ernstes öffentlich die Todesstrafe gefordert hat .";External
1032;person;C2022;klimaleugner;"Diese sei „ eine angemessene Sanktion für einflussreiche Klimaleugner "" .";External
1034;person;C2022;klimaleugner;Helmut Kuntz Eine sicher etwas überspitzte Interpretation der Aussage , welche Samoas Premierminister Tuilaepa Sailele kürzlich in einer Rede tätigte [ ] , in welcher er seine Wut auf Klimaleugner zum Ausdruck brachte und forderte , solche in Anstalten einzuweisen [ ] .;External
1035;person;C2022;klimaleugner;"Präsident Obama sagte in seiner Rede zur Lage der Nation : „ Unglücklicherweise gibt es innerhalb Washingtons immer noch einige Klimaleugner , die laut schreien , aber diese verschwenden die Zeit von Allen in einer , settled ' Debatte "" und „ Der Klimawandel ist eine Tatsache "" .";External
1036;person;C2022;klimaleugner;Im Falle der wirklichen KlimaLeugner ignorieren diese belegbare Fakten und betonen ihr Leugnen , indem sie die Aufzeichnungen manipulieren .;External
1037;person;C2022;klimaleugner;"Parallelen zu den heutigen „ Klimaleugnern "" sind ja nicht zu übersehen .";External
1039;person;C2022;klimaleugner;"Am brachte zunächst die ARD Sendung „ MONITOR "" und dann die Süddeutsche Zeitung einen Hetzbeitrag über „ Klimaleugner "" der vom AutorInnenTeam Götze und Joerges , unter Nutzung des Sponsoring der linken IG Metall Organisation OttoBrennerStiftung erschien .";External
1040;person;C2022;klimaleugner;"Darin wurde auch Kröpelin erwähnt und „ Männer über "" als „ Klimaleugner "" diffamiert .";External
1042;person;C2022;klimaleugner;"Häufig ist dann von „ Klimaleugnern "" die Rede , wobei schon der Begriff irreführend ist .";External
1043;person;C2022;klimaleugner;Wer jetzt noch Klimaleugner ist und die Notwendigkeit der Klimakonferenzen bestreitet , der gehört einfach weggesperrt oder sonstwie entsorgt !;External
1045;person;C2022;klimaleugner;"Professor Michael Merrifield ( sicher kein „ Klimaleugner "" !";External
1046;person;C2022;klimaleugner;Oder sind Sie ein wirklicher KlimaLeugner - der die Kosten für fossile Brennstoffe , erneuerbare Energieverpflichtungen , Verordnungen , Subventionen und Mandate verleugnet ?;External
1047;person;C2022;klimaleugner;Die Leute haben entweder keine Ahnung und kennen ihre eigenen Daten nicht oder sie sind bezahlte Klimaleugner .;External
1051;person;C2022;klimaleugner;"Verschwörungen der „ Klimaleugner "" und behauptet , Kritiker seien „ rechtsextrem "" oder ähnliches ; und sie seien von Interessensgruppen wie der Ölindustrie finanziert .";External
1053;person;C2022;klimaleugner;"Herr Hansen ist übrigens der Vater der Idee von der menschgemachten Erwärmung in den USA und daher wohl als „ Klimaleugner "" ungeeignet .";External
1056;person;C2022;klimaleugner;") „ Klimaleugner "" und „ Virusgläubig "" .";External
1059;person;C2022;klimaleugner;Klimaleugner sind Völkermörder , denn sie liefern die Menschheit dem Kohlendioxid aus .;External
1060;person;C2022;klimaleugner;Wären wir dann Klimaleugner , also Unmenschen ?;External
1062;person;C2022;klimaleugner;"Falls wir jetzt Agenturen der [ US- ] Bundesregierung dazu bringen , gegen „ Klimaleugner "" zu ermitteln und diese zu verfolgen wegen „ falscher und irreführender Behauptungen "" , dann sollten wir verdammt nochmal das Gleiche auch den „ KlimaAlarmisten "" angedeihen lassen , welche unentwegt genau das Gleiche tun .";External
1063;person;C2022;klimaleugner;Ärzte sollen FossilAusstieg fordern [ ] EIKE : Klimaleugner befinden sich in der ersten Phase der Klimatraumatisierung „ Wenn man in der Eifel unterwegs ist , merkt man , das ist nicht mehr nur Wetter , das ist schon Klima !;External
1065;person;C2022;klimaleugner;"„ USJustizministerium prüft strafrechtliche Verfolgung von Klimaleugnern "" Diese Meldung wurde am .";External
1066;person;C2022;klimaleugner;"Was bedeutet der Tatbestand „ Klimaleugnen "" und welches Vergehen begeht der „ Klimaleugner "" ?";External
1069;person;C2022;klimaleugner;Denn es geht hier nicht um Meinungen , wie wir in einem auf der Front angekündigten ( « Klimaleugner diffamieren Wissenschaftler » ) mehrseitigen Bericht ( « Im Netz der Klimaleugner » ) erfahren .;External
1071;person;C2022;klimaleugner;"Fabeck für „ Klimaleugner "" die Gefängnisstrafe einzuführen .";External
1074;person;C2022;klimaleugner;"Dort treiben nämlich auch „ Klimaleugner "" ihr Unwesen .";External
1075;person;C2022;klimaleugner;"Und wenn man gleichzeitig die „ Klimaleugner "" anderer rechter Parteien treffen könnte , dann umso besser .";External
1076;person;C2022;klimaleugner;"Er wurde nicht etwa mit seinem akademischen Grad vorgestellt , sondern als „ notorischer Klimaleugner "" .";External
1077;person;C2022;klimaleugner;„ Markus Pohl Macher des Kontraste Beitrages über AfD und Klimaleugner ( ) Mail vom : Uhr Zu Ihrem Wunsch nach Autorisierung : Nein , das geht leider nicht .;External
1079;person;C2022;klimaleugner;Das würde bedeuten , dass die Flut von Gesetzen , mit denen die Bürger zu immer neuen Abgaben und Steuern gezwungen werden , um die Welt zu retten , nicht mehr zu rechtfertigen wäre … Es gibt keine Debatte über die Ursachen für den Klimawandel [ ] Eine Debatte über die Ursachen für den Klimawandel gibt es im politischen Deutschland nicht … Die Partei der Grünen , die die von Menschen gemachte Klimahybris zum Parteiprogramm erhoben hat , empörte sich in einer Anfrage an die Bundesregierung , ob sie wisse , dass Klimaleugner in den Räumen des Bundestags sprechen durften . … ( doch ) Es gibt aus den letzten Jahren cirka wissenschaftliche Veröffentlichungen , die die CO2Treibhausthesen widerlegen .;External
1080;person;C2022;klimaleugner;Nur auf Wissenschaftsseiten schaffen es die Ergüsse der Klimaleugner nicht .;External
1082;person;C2022;klimaleugner;( NABU ) Streese , Ingmar , Leiter Verbraucherpolitik , Verbraucherzentrale Bundesverband e.V . ( vzbv ) Quellen [ ] AGORA ENERGIEWENDE Januar 2017Studie : Stromwelten Erneuerbare vs . fossile Stromsysteme : ein Kostenvergleich [ ] Handelsblatt : Strom aus Erneuerbaren vs . fossilen Energien : Die Energiewende gewinnt den Kostenvergleich [ ] EIKE : Nee , bei uns gibt s keine Klimaleugner Sie nehmen die Realtiät Naturwissenschaften nicht mehr wahr und haben sich immer weiter in ihre Traumblase zurückgezogen .;External
1083;person;C2022;klimaleugner;« MERKELS WORT » KLIMALEUGNER « MUSS ALARMIEREN » Klimaschutz « als Generalvollmacht gegen Recht und Freiheit Oma und Opa hätten es besser wissen können , denn die Spatzen pfeifen es von allen Dächern , dass die Windräder nur den Landverpächtern und den Projektierern nutzen .;External
1084;person;C2022;klimaleugner;Warum stellen sie sich hinter einen Klimaleugner und Dummkopf ?;External
1086;person;C2022;klimaleugner;„ Klimaleugner * innen Konferenz blieb nicht ungestört !;External
1088;person;C2022;klimaleugner;"Mit Parolen wie „ Hinter Klimaleugnung steht das Kapital "" oder „ Ob Klimaleugner oder AfD , stoppt den Rechtsruck in der BRD "" zeigten wir auf in welchem Interesse die Konferenz des AfD nahen Vereins steht .";External
1094;person;C2022;klimaleugner;[ Beifall ] Verlassen Sie dieses Treffen also bitte nicht mit einer tiefen Wut gegen Greta oder die Demonstranten oder sogar die Medien , die uns als Klimaleugner oder rechtsradikale Egoisten darstellen möchten .;External
1095;person;C2022;klimaleugner;"Man tut dies , indem man EIKE oder seine handelnden Personen mittels obskurer Behauptungen an den medialen Pranger stellt , ihnen Unredlichkeit oder Täuschungsabsichten unterstellt , sie als „ Klimaleugner "" in die Nähe von Holocaustleugnern rückt , oder ihre - dank raffinierter Schnitttechnik- getätigte Aussagen in ihrer Bedeutung verdreht oder sogar ins Gegenteil verkehrt .";External
1096;person;C2022;klimaleugner;"Einer von Rezos Räubern meinte doch auch ganz klar , die Bürger sollten sich der sachlichen Wissenschaft und den „ Fakten "" anvertrauen und nicht auf unwissende Klimaleugner und so hören .";External
1100;person;C2022;klimaleugner;Es blieb dem Musikwissenschaftler Parncutt von der Universitaet Graz vorbehalten , die Todesstrafe fuer Klimaleugner zu fordern , wobei er sich auf DESMOG bezog .;External
1101;person;C2022;klimaleugner;"Doch dann sollten sie einfach versuchen , sachlich dagegen zu argumentieren , statt den vermeintlichen „ Klimaleugner "" an den Pranger zu stellen .";External
1103;person;C2022;klimaleugner;Juli : Überbevölkerungsprobleme bekämpfen wir ganz aktiv - durch noch mehr CO2Reduktion Quellen [ ] Spektrum.de : KLIMAWANDEL Blind für die ferne Zukunft [ ] EIKE : Klimaleugner befinden sich in der ersten Phase der Klimatraumatisierung [ ] EIKE .;External
1104;person;C2022;klimaleugner;"Herausgekommen ist Erwartbares - „ Klimaleugner "" seien frustrierte Rentner , Widerspruch sei absurd , usw.etcpp .";External
1105;person;C2022;klimaleugner;"„ Klimaleugner … Klimaleugnerszene … aktives Mitglied der Klimaleugnerszene … "" mehrfach so ausgeschrieben … Da vertreten Wissenschaftler eine andere Meinung zum wissenschaftlichen Mainstream … melden Zweifel an . . was doch gut ist in der Wissenschaft !";External
1106;person;C2022;klimaleugner;Limburg ist der Familienname folgender Personen : • • • Michael Limburg ( * ) , deutscher Politiker ( AfD ) und Klimaleugner Ich glaube das genügt .;External
1107;person;C2022;klimaleugner;"Forscher und Experten mit Prof . und Dr . im Titel sich an diesem Spiel beteiligen ; mit der Sintflut drohen ( m meerespiegel mehr ) , mit * Selbstverbrennung * ( Schellnhuber ) , die Strafe der * Natur * beschwören ( Stürme , Regen , Tornados , Dürre … ) Dämme um die Nordsee bauen wollen , Geburtenverbot fordern , auch schon mal Kannibalismus empfehlen , die Todestrafe für Klimaleugner einführen möchten , von * Kulturrevolution * schwafeln , Demokratie als * nicht hilfreich * ansehen , oder auch solch krude Ideen wie ich unten schrieb ( Human- Engeneering : kleinere Menschen benötigen weniger Nahrung , Fleischallergie hervorrufen , Menschen mit Katzenaugen benötigen weniger Licht … . ) verbreiten .";External
1108;person;C2022;klimaleugner;"In einem Video schlägt Sailele vor , alle Klimaleugner in Irrenanstalten unterzubringen … Denn unsere Atolle sind bereits vom Klimawandel betroffen ABC News : [ ] … „ Während der Klimawandel von einigen in der Region als eine langsam einsetzende Bedrohung angesehen wird , werden seine negativen Auswirkungen bereits von den Inselgemeinschaften wahrgenommen "" , sagte er .";External
1109;person;C2022;klimaleugner;"Oktober : Premierminister von Samoa : Klimaleugner in Irrenanstalten einweisen [ ] WUWT August , : Samoan PM Demands "" Mental Confinement "" for Climate Deniers [ ] ABC News Aug : Samoan Prime Minister Tuilaepa Sailele hits out at climate change sceptics during fiery speech [ ] SPIEGEL ONLINE : Radikales ProfessorenPlädoyer „ Todesstrafe für Leugner des Klimawandels "" [ ] EIKE : Das Wochenende , an dem die Welt ( wieder ) begann unterzugehen [ ] EIKE .";External
1110;person;C2022;klimaleugner;Projekthomepage : Klimaretter - Lebensretter [ ] EIKE : Klimaleugner befinden sich in der ersten Phase der Klimatraumatisierung [ ] EIKE : Ärzte brauchen auf den Klimawandel medizinische Antworten [ ] EIKE : Beeinflussungen durch Starkregen nehmen in Deutschland nicht zu .;External
1114;person;C2022;klimaleugner;"Wer wird finanziell gemästet - die „ Klimaleugner "" . . .";External
1117;person;C2022;klimaleugner;"Da äußerst wechselvolle meteorologische Ereignisse der Erfahrung jedes Einzelnen von uns entsprechen , erregen „ Klimaleugner "" - so werden diese Klimaexperten in Analogie zu Leugnern des Holocaust inzwischen bezeichnet - unangemessene Aufmerksamkeit .";External
1121;person;C2022;klimaleugner;"Bisher waren solche „ nur "" Klimaleugner , also eine notgedrungen gerade noch geduldete Spezies .";External
1122;person;C2022;klimaleugner;"In den USA gibt es Extremisten , die die Todesstrafe für „ Klimaleugner "" fordern .";External
1123;person;C2022;klimaleugner;Ich bin wohl kaum ein Klimaleugner .;External
