,pattern,keyword,concept,origin
452,klimaalarmist,"In der Region habe sich der Meeresspiegel nicht wie von Klimaalarmisten angekündigt , erhöht , sondern vermindert . von AR Göhring Unsere Redaktion fand kürzlich in den unendlichen Weiten des Internets ein lustiges Video , das den englischhöflichen und durchaus charmanten Lord Monckton , seines Zeichens Wikipediageprüfter „ rechter Klimaleugner "" , im fachlichen Disput mit einer Anhängerin von Greenpeace , Klima & Co zeigt .",person,C2022
445,klimaalarmist,"Im folgenden Artikel geht es um spektakuläre LaborExperimente prominenter KlimaAlarmisten , die kritisch hinterfragt werden sollen .",person,C2022
409,klimaalarmist,"Es ist eigentlich nur noch peinlich , wenn KlimaAlarmisten daraus schließen : Es wird kälter , weil es wärmer wird ! ?",person,C2022
416,klimaalarmist,"« Shellenbergers Erkenntnis : » Die Beweise sind überwältigend , dass unsere HochenergieZivilisation besser für Mensch und Natur ist als die NiedrigenergieZivilisation , zu der uns die KlimaAlarmisten zurückbringen würden .",person,C2022
352,klimaalarmist,"Die , von den Klimaalarmisten wie eine Monstranz bei der Fronleichnamsprozession vorausgetragene , kultige „ Rückstrahlung "" ist konsequenterweise auch keine thermische Strahlung .",person,C2022
374,klimaalarmist,"Und hier der oben verlinkte Kommentar : Jaymez : Die schlecht informierten KlimaAlarmisten haben bis heute über Millionen Dollar mittels Crowd Funding eingenommen für SolarStraßen ( hier ) , ein Projekt , das auch vom Verkehrsministerium Zuwendungen in Höhe von Million Dollar erhalten hat .",person,C2022
460,klimaalarmist,"Ja , das ist das Problem - zu viele der Skeptiker glauben den Unsinn der Klimaalarmisten , wollen aber beweisen , dass es doch nicht so schlimm kommt !",person,C2022
443,klimaalarmist,"Gründen , denke ich , das sich der gesunde Menschenverstand in nicht allzulanger Zeitgegenüber den Klimaalarmisten durchsetzen wird .",person,C2022
469,klimaanbeter,"Die Linken und die lügenden Klimaanbeter beuten den Staat aus , auf vielen Gebieten , und leiten Gelder des Volkes absolut einseitig , nur deren Clique zu , die legitime , gleichberechtigte Opposition klar benachteiligend .",person,C2022
480,klimaapokalyptiker,Die anderthalb heißen Sommer der Jahre / haben die KlimaApokalyptiker zu großer Form auflaufen lassen : „ In zwölf Jahren sorgt der Klimawandel für den Untergang der Welt oder zumindest der Menschheit .,person,C2022
481,klimaapostel,"Mehrmals wurde über Aktivisten berichtet , welche bewusst apokalyptische Aussagen manipulieren : EIKE : Selbsternannte Klimaapostel sägen an Deutschlands Klimaeichen EIKE : Der Krieg des Klimas gegen die Menschheit , Über den weltweit bekanntesten Klimaaktivisten Bill McKibben klimaretter.info : [ ] Klimaflüchtlinge , die nicht flüchten Leider sind beim Klimawandel falsche Informationen dank unserer Medien so „ gängig "" , dass selbst Personen , welche es besser wissen könnten , daran glauben , da es Ihnen an einer wichtigen Grundeigenschaft wissenschaftlichen Arbeitens - dem Hinterfragen - mangelt .",person,C2022
482,klimaapostel,"„ … Trump glaubt wissenschaftlichen Erkenntnissen nicht … "" ist einer der häufigen „ Belege "" , wenn nichts mehr an Argumentation einfällt , und der auch vom neuen Klimaapostel Harald Lesch ständig wiederholt wird : EIKE : Harald Lesch trägt vor den GRÜNEN zum Klimawandel vor : Der Klimawandel ist kein Thema , das man ernsthaft bezweifeln kann Dabei ist gerade der anthropogene Klimawandel eines der zweifelhaftesten Wissenschaftsthemen des Jahrhunderts mit der Vermutung , dass es sich dabei vielleicht um den größten Wissenschaftsirrtum des Jahrhunderts , manche sprechen auch von Betrug , handelt .",person,C2022
491,klimabeeinflussung,"Gehen Sie ganz neutral , ohne große Emotion , ohne fest gelegte Meinung an die Sache heran und scheuen Sie sich nicht , nach allen Seiten hin zu kritisieren , sowohl gegen Befürworter , als auch gegen Gegner der anthropogenen Klimabeeinflussung .",person,C2022
490,klimabeeinflussung,"Daraus folgt nach jetzigem Kenntnisstand : - Ein Einfluss der menschlichen CO2 - Emissionen ist am Mauna Loa auch nach sechsmonatiger Wirtschaftskrise nicht nachweisbar . - Maßnahmen zur Reduktion der menschlichen CO2 - Emissionen zur Klimabeeinflussung , soferne diese über den CO2 - Gehalt möglich sei , wären daher wirkungslos .",person,C2022
492,klimabefürworter,"Das folgende Video zeigt , wie Stuart Agnew seinen Report im Europaparlament zur Diskussion stellt : Der Landwirt Agnew war einst eine KlimaBefürworter .",person,C2022
493,klimabefürworter,Gefunden auf The Daily Caller Übersetzt durch Andreas Demmig * * * Die Deutsche Welle berichtet am über die Allianz der TrumpGegner und Pariser KlimaBefürworter - leider nur in Englisch gefunden ( ?,person,C2022
503,klimabetrüger,"Ich habe bisher nur die Behauptung , dass der ( es geht den Klimabetrügern ja um den durch anthropogenes CO2 verursachten ) Klimawandel Pinguine wegzaubern kann gelesen , ohne Begründung .",person,C2022
504,klimabetrüger,Sie jedenfalls sind Klimabetrüger .,person,C2022
510,klimabluff,"Der Beitrag erschien zuerst bei TE hier Welt : „ Starkregen in Deutschland - Das Unwetter und der KlimaBluff "" Welt : „ Was Klimaforscher verschweigen "" Axel Bojanowski Solltet Ihr mal bringen .",person,C2022
509,klimabluff,""" Die Überschrift bei SPON war und ist bemerkenswert : "" Das Unwetter und der Klimabluff !",person,C2022
514,klimabrandstifter,"„ Wenn Sie einem Klimabrandstifter vier weitere Jahre im Weißen Haus geben , warum sollte sich dann jemand wundern , wenn mehr von Amerika in Flammen steht ?",person,C2022
515,klimabremser,"Wobei das Wort „ Klimabremser "" nicht mal in Anführungsstrichen steht .",person,C2022
516,klimabremser,"Wollen sie mal bitte mit ihren eigenen Worten erklären was ein „ Klimabremser "" sein soll ?",person,C2022
527,klimademagoge,"DER SPIEGEL ist damals der KlimaDemagoge gewesen ( nicht Hasselmann ) , allerdings kann man dem Wissenschaftler Hasselmann spätestens heute den Vorwurf machen , damals dem SPIEGEL nicht nachdrücklich widersprochen zu haben … .",person,C2022
555,klimadonna,"Zum Schluss wird es nämlich dann wieder so ausgehen , wie es schon immer für die opportunistische Macht MerkelUnion ausgegangen ist … . erst mit der „ Opposition "" zusammen das Feuer legen „ EEGEnergiewendeKernkraft Zwangsaustritt "" und dann es brennt in Form des Feuerwehrmann den rettenden Engel spielen und die Schuld den anderen Parteien in die Schuhe schieben . a ) eh momentan nicht viel zu verlieren haben b ) eine echte Alternative darstellen wollen zur alternativlosen Klimadonna & grünen Weltrettungsendsiegern .",person,C2022
551,klimadonna,"Wir haben doch schon eine Klimadonna mit Herz und Raute , die die Abschaltung sicherer Kraftwerke angeordnet hat .",person,C2022
553,klimadonna,Allerdings arbeitete Sarkozy mit der Klimadonna über Jahre und auch auch in diesem Feld zusammen .,person,C2022
552,klimadonna,"Und als ein besonders ähnlich gläubiger Mensch wie unsere Pfarrerstochter und Klimakanzlerin ist er bisher auch noch nicht aufgefallen : Interessant wäre nun noch herauszufinden , was Marine Le Pen von der AGW - Theorie hält . : - ) Die Klimadonna interessiert ja anscheinend gar nichts , was provozieren könnte , diese Religion anzugreifen , sie knallt ja noch die Energiewende drauf !",person,C2022
571,klimafachkraft,"Doch eine Klimafachkraft mit der Ausbildung Kauffrau kann dieses simulierte Restrisiko welches ihr wohl von einer „ KlimaSimulationsfachkraft "" berichtet wurde für Bayerns Bürger selbstverständlich nicht eingehen : Bayerischer Landtag .",person,C2022
573,klimafanatiker,Anstatt dass sich diese Klimafanatiker fragen würden : cui bono ?,person,C2022
572,klimafanatiker,Aber so ist dies mit den Klimafanatikern : Einer seriösen Überprüfung halten deren Argumente nicht stand .,person,C2022
576,klimafeind,"Die Klimatisten haben den Klimafeind aggressiv im Visier : Es ist der Rindfleisch essende , Auto fahrende , Flugzeug fliegende und CO2produzierende Individualist , der selbstbestimmte Mensch , vornehmlich Mann , vornehmlich weiss , denn gegen Migrationsbewegungen aus dem Süden haben die Klimatisten nichts , also der industrielle Nordmensch , der sich nicht ins Kollektiv , in die Kolchose einer von oben gelenkten CO2neutralen Herde zwangseinweisen lassen will .",person,C2022
577,klimafestung,"Er lehnte sich dabei weit aus dem Fenster seiner Mönchszelle auf der Klimafestung heraus und lieferte Bekenntnisse , Behauptungen , Schwachstellen und Auslassungen , bei denen es sich lohnt , nachzuhaken .",person,C2022
581,klimaflüsterer,"Z.B . für die beiden insgesamt Sekunden langen Einspieler aus dem Interview mit mir , dem „ Einflüsterer der AfD "" wie mich die Offstimme - sozusagen als dem Klimaflüsterer vom Dienst - zwar in der Sache falsch , zu nennen geruhte .",person,C2022
613,klimafreund,"Ich kann aber für den kommenden Winter versichern , dass niemand in seiner Wohnung frieren wird infolge Mangels an Kohle "" . - Faule Ausreden : KlimaFreundschaftspakt zwischen China und Europa kommt ins Schwimmen Bonn - Es war vorgesehen , dass die EU und China zu einer Arbeitsgemeinschaft internationaler KlimaDiplomatie werden sollten .",person,C2022
583,klimafreund,"Moderne Heuschrecken sind geschworene „ Klimafreunde "" Die für Eisbären begeisterten Schüler scheinen sich gar nicht dafür zu interessieren , dass die allerübelsten Heuschrecken heute in der Wall Street oder den Bankenvierteln anderer Finanzmetropolen sitzen und sich diebisch freuen , dass Kinder weltweit für ihre Profite trommeln .",person,C2022
620,klimaführerin,"Es gilt der Spruch : Sprach der König zum Priester : „ Halt Du sie dumm ich mach sie arm "" An dieser Äußerung ist gut erkennbar für wie blöde die Klimaführerin ihr Volk hält .",person,C2022
621,klimagangster,") Womöglich wird es gegen die Klimagangster eines Tages sogar eine ganz offizielle Anklage geben , wenn sie die Welt oder zumindest einen maßgebenden Teil derselben in den Abgrund gestürzt und zahllose Menschen zu Opfern ihrer letztlich genozidalen Politik gemacht haben .",person,C2022
630,klimagefahr,Es gibt allerdings eine wirkliche Klimagefahr .,person,C2022
631,klimagefahr,"Denn setzt man diese mit einem realistischen Wert - zum Beispiel K / CO2Verdopplung ein , verschwinden auf einmal alle Klimagefahren und ( simulierten ) Kipppunkte .",person,C2022
628,klimagefahr,""" Nun sind Milllionen Tonnen CO2 eine Klimagefahr zwischen … C / pa .",person,C2022
627,klimagefahr,"Und da die Politik mit den angeblichen Klimagefahren uneingeschränkt Macht ausüben kann , jedenfalls in Deutschland , gibt es für die Forscher alle Jahre wieder die besten Großrechner , damit das zukünftige Klima angeblich berechnet werden kann .",person,C2022
632,klimagefahr,"Denn setzt man diese mit einem realistischen Wert - zum Beispiel K / CO2Verdopplung ein , verschwinden auf einmal alle Klimagefahren und ( simulierten ) Kipppunkte .",person,C2022
634,klimagefahr,"Klimagefahren kann nur „ sehen "" , wer nicht rechnen kann ( und will ) Warum bei „ NichtEinhaltung "" Klimaziele in Gefahr sein sollen : [ ] … Kommissionsvorschlag reicht nicht aus , um die Klimaziele zu erreichen … werden die Verfasser selbst auch nicht wissen .",person,C2022
633,klimagefahr,"Wir sprechen von Klimaschutz , Klimabedrohung , Klimaangst , Klimasteigerung , Klimagefahr , Klimabelastung , Klimawärme , Klimakatastrophe , nächstens von Klimasteuer , jedoch selten von Klimagunst , Klimagüte , Klimavorteil , Klimakälte oder Klimaannehmlichkeit .",person,C2022
672,klimagott,"Mit EMobil werden wir nichts ( in Worten : NICHTS ) ändern … Meine besten Grüße ( Herdentier ) hinter her.Es ist nur eine logische Folge.Da alle , die nicht den Klimagott huldigen , heute schon als Faschist , Volksfeind oder schlimmeres bezeichnet werden können , werden wohl wieder „ KZ "" eingerichtet werden müssen , wenn die GRÜNEN FASCHISTEN ihre Macht in Gefahr sehen .",person,C2022
674,klimagott,"verbiegen , um dem Klimagott zu huldigen .",person,C2022
676,klimagöttin,"Politiker die sie regieren und der neuen „ Klimagöttin Greta "" der sie nachlaufen ! ! ! ! ! ! ! !",person,C2022
677,klimahardliner,"Wenn man die Geschichten der Klimahardliner hört , könnte man fast auf den Gedanken kommen , vor hätten allerorten klimatisch himmlische Zustände geherrscht , die der Mensch dann mutwillig zerstört habe .",person,C2022
681,klimahose,"Die CxU hätte keinengrößeren Wahlkampfbrüller haben können , hätten sie einfach mal die Klimahose runtergelassen - ein warmes Bett für diejenigen , für die die AfD aus anderen Gründen nicht wählbar ist … Ich versuch's ja .",person,C2022
823,klimahysteriker,Frage an die Klimahysteriker : hat er eine dieselbetriebene Schneefräse dabei gehabt ?,person,C2022
825,klimahysteriker,"To . / p.a . als „ EISPulver "" ) - das erzeugt „ erwiesenermassen "" ( / 11FlugVerbote ) mind . ein „ EINKarätiges "" TemperaturDelta „ auf Erden "" Den Klimahysterikern sei gesagt : So wie ich gelesen habe , soll das zweitwärmste Jahr gewesen sein .",person,C2022
820,klimahysteriker,"Josef Kowatsch , Stefan Kämpfe Die Klimahysteriker behaupten , dass der angeblich fürchterliche Klimawandel nahezu ausschließlich menschengemacht wäre .",person,C2022
827,klimahysteriker,""" Fürchten da die beiden Klimahysteriker etwa um ihre Reputation ?",person,C2022
812,klimahysteriker,"Wenn sich die Klimahysteriker mit ihren KatastrophenPrognosen völlig irren , dann geben sie ihren Irrtum nicht öffentlich zu , sondern sie ändern still und heimlich ihre falschen Behauptungen .",person,C2022
826,klimahysteriker,"Nicht nur weil auch andere , die ebenfalls über diese aus Sicht der Klimahysteriker alarmierend kontraproduktiven CERN- Aktivitäten berichten , es so halten : Auch Sie sollten "" sulfuric acid "" hier immer comme il faut übersetzen mit "" Schwefelsäure "" weil : "" Schweflige Säure "" das wäre auf Englisch "" sulphurous acid "" .",person,C2022
815,klimahysteriker,"An alle Klimahysteriker : Alles läuft nach Plan , wir dürfen alle weiterleben , ausser Ihr entzieht den Menschen ihre wirklichen Lebensgrundlagen , indem Ihr ihnen Ihre dringend benötigten Energiequellen wegnehmt .",person,C2022
819,klimahysteriker,"She . hierzu auch : Oder anders gesagt : schaltet allen Klimahysterikern den Strom und die Heizung ab , nehmt ihnen die Autos weg und verbietet ihnen Flugreisen ( das als allererstes ) .",person,C2022
829,klimahysteriker,"Denn die „ armen "" KlimaHysteriker haben keine Argumente , also werden diese Falschmeldungen unentwegt wiederholt ( „ Und ewig grüßt das Murmeltier "" ) .",person,C2022
816,klimahysteriker,"Wenn man so einfach wie ein Herr Schellnhuber denken würde , müsste man eigentlich folgenden Schluß ziehen : war ein sehr warmes Jahr , gab es sehr wenige Unwetterschäden , folglich je wärmer , desto weniger Unwetter ; - ) Als normal / nicht ideologisch denkender Mensch kann man ganz einfach folgenden Schluß ziehen , und das wurde auf EIKE oft genug betont : die Anzahl und Schwere der Unwetter sind absolut unbeeinflußt von der Durchschnittstemperatur auf diesem Planeten und noch weniger von den Vorhersagen der Klimahysteriker .",person,C2022
818,klimahysteriker,"Einer der gängigsten Vorwürfe der Klimahysteriker gegenüber den Skeptikern , die häufig als „ Leugner "" diffamiert werden , läuft darauf hinaus , diese würden „ von der Lobby der Industrie der fossilen Brennstoffe mit Milliarden finanziert "" .",person,C2022
