;concept;origin;pattern;keyword;annotation
1308;person;C2022;klimaskeptiker;Sieht also ganz danach aus , als hätten die Klimaskeptiker einen weiteren Verbündeten verloren . wie wäre es mal mit Primärliteratur zum Global Cooling ?;Self
1304;person;C2022;klimaskeptiker;Da zeigen sich halt auch ein paar Charakterzüge , wie sie leider unter Klimaskeptikern häufiger anzutreffen sind .;Self
1251;person;C2022;klimaskeptiker;Nicht einmal der Klimaskeptiker Roy Spencer kann vor Ihren Augen bestehen , da er nicht in das gleiche hirnlose Horn tutet wie Sie .;Self
1266;person;C2022;klimaskeptiker;"Hier ein paar ergänzende Informationen zu „ KlimaSkeptiker "" ( auch gerne als … Leugner bezeichnet ) kommen öfter zu Wort als Klimaforscher "" .";Self
1222;person;C2022;klimaskeptiker;"Thomas Stocker ( Schweiz ) : Stocker verschwendet in der Regel keine Zeit mit der Diskussion unbequemer Fakten ( siehe "" IPCCBerichtsChef Thomas Stocker zeigt im WeltwocheInterview unerklärliche Gedächtnislücken : Die Gesprächsanalyse "" ) und hat für Pannen stets Sündenböcke parat ( siehe "" IPCCBerichtsChef Thomas Stocker gibt Klimaskeptikern die Schuld an missglücktem IPCCBerichtsLaunch "" ) .";Self
1317;person;C2022;klimaskeptiker;Denn erstens ist diese Kampagne wohl kaum nur auf seinem Mist gewachsen , und zweitens geht die Propaganda gegen die Klimaskeptiker munter weiter : « Man erkennt gut , wie die ökoideologisch voreingenommenen Wikipe diaSichter arbeiten , wenn man sich die Zeit nimmt , die begleitenden Auseinandersetzungen zum WikipediaArtikel über das ( klimakritische ) Europäische Institut für Klima und Energie ( EIKE ) einzusehen » , meint dessen Sprecher Professor HorstJoachim Lüdecke .;Self
1296;person;C2022;klimaskeptiker;Dann kommt noch dazu , daß Sie natürlich nicht die Wissenschaftler von Rang unterschlagen dürfen , die nicht zu den Klimaskeptikern zählen .;Self
1203;person;C2022;klimaskeptiker;"Meine Kritik an „ Klimaskeptiker "" -Autoren wie Ihnen ist die selektive Wahrnehmung : was Ihnen ins Konzept passt , wird wie ein definitives Faktum präsentiert , egal wie wenig wissenschaftlich gesichert es ist ; anderes lehnen sie einfach rundheraus ab , obwohl es von der breiten Fachcommunity allgemein akzeptiert wird , weil die Belege dafür solide und vielfältig sind .";Self
1241;person;C2022;klimaskeptiker;Aber das Lager der Klimaskeptiker wettet eben darauf , daß es genügend viele Dumme gibt , die auf diesen Trick reinfallen und genügend viele irre Wutbürger , denen solche gefakte Parolen gerade recht kommen , um für ihre Aggression eine vermeintliche Rechtfertigung zu haben . „ der Autor , Herr Dr .;Self
1267;person;C2022;klimaskeptiker;"Auf der verlinkten Seite „ Pause der globalen Erwärmung "" lerne ich , dass diese Pause „ vermeintlich "" ist und von „ Klimaskeptikern und -leugnern "" angeführt wird , denen dann in den weiteren Ausführungen jeder Zahn gezogen wird .";Self
1275;person;C2022;klimaskeptiker;Es ist höchste Zeit alle kritischen Kräfte auf einer gemeinsamen und vernetzten Plattform zu sammeln , damit die berechtigten und z.T . verzettelten Klimaskeptiker eine grosse Schlagkraft erhalten und noch glauwürdiger werden .;Self
1205;person;C2022;klimaskeptiker;"Kein Wunder also , dass sogenannte „ Klimaskeptiker "" immer wieder feststellen müssen , dass ihre kritischen Beiträge bei Wikipedia systematisch gelöscht werden .";Self
1215;person;C2022;klimaskeptiker;Was ich eher traurig finde , ist die unbestreitbare Tatsache , dass Herr Bend hier den allergrößten physikalischen Unsinn äußern kann , aber keiner von den Klimaskeptikern fühlt sich bemüßigt , ihn zu korrigieren .;Self
1221;person;C2022;klimaskeptiker;Teil : Ein britischer Akademiker , nämlich der JuraProfessor Philippe Sands , will vor dem Internationalen Gerichtshof erreichen , dass dieser alle Klimaskeptiker als Unrecht habend erklärt - ein für allemal .;Self
1290;person;C2022;klimaskeptiker;"' Tables turned : Climate profiteer who asked for RICO investigation of skeptics to be investigated by Congress Durch den Brief an Präsident Obama mit der Forderung von „ Transparenz "" gegen "" Klimaskeptiker "" , könnte ein bekannter Professor der globalen Klimabewegung seinen eigenen fragwürdigen Umgang mit Finanzen herausgestellt haben .";Self
1224;person;C2022;klimaskeptiker;Das liege an der Hartnäckigkeit der Klimaskeptiker , die die pseudowissenschaftliche Grundlage des angeblich menschenverursachten Klimawandels aufgezeigt haben .;Self
1236;person;C2022;klimaskeptiker;Der Autor outet sich dabei als entschiedener AGWAnhänger : BrexitKampagne wird von Klimaskeptikern dominiert Führende Vertreter der ProBrexitKampagne haben Verbindungen zu kontroversen klimaskeptischen Denkfabriken und stellen die Wissenschaft hinter der globalen Erwärmung in Frage .;Self
1242;person;C2022;klimaskeptiker;Diesmal das Beispiel nicht aus der SZ , sondern vom Pendant im Norden , dem Berliner Tagesspiegel : [ ] Der Tagesspiegel , SINAN RECBER ( Journalist Umwelt & Wirtschaft Psychologie ) : Studie widerlegt Argument der Klimaskeptiker Prozent der Erde werden wärmer Manche Menschen leugnen , dass der Klimawandel durch den Menschen verursacht wird .;Self
1239;person;C2022;klimaskeptiker;Die meisten Klimatologen und Klimaskeptiker postulieren niedrigere Werte ( 1040 % ) .;Self
1201;person;C2022;klimaskeptiker;Nun gehören wir Klimaskeptiker nicht unbedingt zu den Fans von sozialistischen Theorien , aber der olle Marx hat als Kritiker durchaus schon das ein oder andere richtige gesagt .;Self
1314;person;C2022;klimaskeptiker;"August unter dem Titel „ Klimawandel und Sommerhitze : Die Gegner machen mobil "" , in der die sogenannten Klimaskeptiker wieder einmal öffentlich vorgeführt werden sollten .";Self
1260;person;C2022;klimaskeptiker;"Nachdem hier vor kurzem geschrieben wurde , die „ Klimaskeptiker "" hätten sozusagen alle einen „ Sprung in der Schüssel "" - sogar durch neue „ Studien "" belegt , habe ich jetzt doch eine genauere Beschreibung des Phänomens „ Glaube "" - egal an was , erwartet .";Self
1284;person;C2022;klimaskeptiker;"Die Psychologie der „ Klimaleugner "" - Teil II Vor kurzem begann ich eine kleine Reihe über die Strategien zur „ psychologischen "" Diffamierung von Klimaskeptikern , die ich mit diesem Artikel fortsetze .";Self
1217;person;C2022;klimaskeptiker;Oder sollte es etwa daran liegen , dass die hier versammelten Klimaskeptiker selber nicht merken , wenn einer physikalischen Unsinn erzählt ?;Self
1316;person;C2022;klimaskeptiker;"Endlich : Visualisierte CO2Satellitendaten , die die globalen CO2Konzentrationen zeigen Erik Swenson Aus der Abteilung „ Wenn die Regierung alles versteckt , wird ein Klimaskeptiker es sichtbar machen "" .";Self
1243;person;C2022;klimaskeptiker;So lautet ein populäres Argument von Klimaskeptikern , die den menschlichen Einfluss auf die globale Erwärmung bezweifeln .;Self
1245;person;C2022;klimaskeptiker;Das Dumme nur , viele werden jetzt glauben , Klimaskeptiker sind vom gleichen Kaliber und reden einfach nur die Problematik klein … Trump hat die Wahl nicht verloren sondern haushoch gewonnen .;Self
1297;person;C2022;klimaskeptiker;Das ist ja offensichtlich - zum Ärger der Klimaskeptiker - die Mehrheit .;Self
1248;person;C2022;klimaskeptiker;"Sie sind ein hoffnungsloser Fall von Grüngläubigkeit … „ S.Hader , dessen Parallelwelt aus einer geregelten Arbeit und realen Kontakten und Gesprächen mit realen Menschen unterschiedlichster sozialer Herkunft besteht "" Herr Hader , sie haben mir selbst mehrfach erzählt , dass sie keine Klimaskeptiker und PegidaDemonstranden persönlich kennen , also keinen Bezug zu Andersdenkenden haben … … .";Self
1286;person;C2022;klimaskeptiker;Es bestehen Zweifel , dass die am meisten herangezogenen Klimadaten korrekt sind Klimaskeptiker machen sich Gedanken , nachdem zahlreiche durchgesickerte Dokumente belegt haben , dass Klimadaten auf unwissenschaftliche Art und Weise verändert worden sind , damit sie die Erwärmung viel stärker zeigen als sie tatsächlich war , und sagen , dass viele , von prominenten Organisationen , darunter der NASA , herangezogenen Klimadatensätze ungenau sind .;Self
1202;person;C2022;klimaskeptiker;Im August dieses Jahres habe ich die schlechte Berichterstattung auf der Website Mashable beklagt über eine vermeintlich bevorstehende HurrikanApokalypse - einschließlich eines schlimmen falschen Zitats von mir in der CartoonRolle als Klimaskeptiker .;Self
1307;person;C2022;klimaskeptiker;Er ist halt so und da sein Urteilsvermögen stark eingeschränkt ist ( wäre er sonst Klimaskeptiker ?;Self
1212;person;C2022;klimaskeptiker;"„ Sobald ein Klimaskeptiker [ die ja gar keine richtigen Skeptiker sind sondern Gläubige ] einen Satz in die Tastatur eingibt , offenbahrt er seine Unkenntnis "" ( . ff in Vollendung oja , andere für Schwachmaten und sich selbst als King of the world halten , aber bereits mit der simpelsten Rechtsschreibung aufs Kriegsfuß stehen … und was nun Skeptiker oder Gläubige ?";Self
1311;person;C2022;klimaskeptiker;"Tatsache ist und bleibt , dass die von Klimaskeptikern so gerne kolportiere Behauptung : „ Früher haben DIE Wissenschaftler eine Eiszeit prophzeiht und nun behaupten ( die selben ) Wissenschaftler , es würde wärmer "" schlicht und einfach falsch ist . ich habe Ihnen nachgewiesen , dass Wissenschaftler in den 70er Jahren eine Eiszeit prophezeit haben .";Self
1225;person;C2022;klimaskeptiker;Das liege an der Hartnäckigkeit der Klimaskeptiker , die die pseudowissenschaftliche Grundlage des angeblich menschenverursachten Klimawandels aufgezeigt haben .;Self
1207;person;C2022;klimaskeptiker;"Dies umso mehr , als die sogenannten „ Klimaskeptiker "" ( zu denen ich auch zähle ) den Kampf „ bergauf "" führen , d.h . sie stehen von vorneherein unter besonderem Beweisdruck .";Self
1288;person;C2022;klimaskeptiker;' Blames skepticism for ' dead children ' ' I am calling you a criminal ' Der landesweit gehörte Moderator und [ fanatischer ] AGW Anhänger Hartmann diskutierte mit CFACT Klimaskeptiker Paul Driessen am .;Self
1262;person;C2022;klimaskeptiker;Trump beruft prominenten Klimaskeptiker zum Chef der EPA ( hier ) Feiert !;Self
1259;person;C2022;klimaskeptiker;Wird jetzt sogar von der UN aus mit dem Nazivorwurf Jagd auf Klimaskeptiker gemacht ?;Self
1287;person;C2022;klimaskeptiker;Zwanzig Klimawissenschaftler , darunter Top UN Wissenschaftler , fordern eine Untersuchung nach RICO der Klimaskeptiker in einem Brief an Obama „ Es soll eine RICO Untersuchung von Unternehmen und anderen Organisationen stattfinden , die das amerikanische Volk wissentlich getäuscht haben , über die Risiken des Klimawandels , als Mittel , um Amerikas Reaktion auf den Klimawandel zu verhindern .;Self
1278;person;C2022;klimaskeptiker;Die Reaktion der Klimaskeptiker ließ nicht lange auf sich warten .;Self
1291;person;C2022;klimaskeptiker;Auch denke ich , das in den USA mit viel härteren Bandagen gekämpft wird und dass sich das auf alle Themen bezieht , also Republikaner gegen Demokraten und nicht nur Klimaskeptiker gegen Katastophenanhänger .;Self
1249;person;C2022;klimaskeptiker;Brüder im Geiste … ] „ Hinzu kommt , dass die Vertreter der Klimaskeptiker auch in anderen Bereichen häufig Positionen einnehmen , die man nur als Verschwörungstheorien bezeichnen kann oder sie sind weit im so genannten rechten Lager verortet .;Self
1282;person;C2022;klimaskeptiker;"Mit wohlgemeinten Season's Greetings an alle : Ein zum heutigen Datum passender philosophischer FAZ - Artikel , der mit seiner Erkenntnis "" Man kann an jemandes Glauben auch nicht glauben "" m.E . auch manchen der in diesem Forum Postenden , ungläubigen KlimaSkeptikern etwas zu bedenken geben kann : sowie allen Lesern von EIKE ein gutes neus Jahr … allen Autoren und Übersetzern sowie den meisten Kommentierenden ein fröhliches neues Jahr !";Self
1216;person;C2022;klimaskeptiker;Nun ja , warum auch , er ist ja ebenfalls ein Klimaskeptiker und genießt damit Narrenfreiheit in diesem Forum .;Self
1303;person;C2022;klimaskeptiker;"Klimaskeptiker haben keine Chance , weil sie nicht „ aktiv "" an diesem „ Wertschöpfungsprozess "" teilnehmen , sondern nur passiv : Deutschland : kleine CO2Steuer , verschärfter Emissionshandel , EU : kleine CO2Steuer , Emissionshandel usw .";Self
1276;person;C2022;klimaskeptiker;"Da sieht man auch , daß die Behauptung „ % macht das CO2 "" und ähnlich platte Unterstellungen von Klimaskeptikern , von der Wissenschaft und damit dem IPCC nicht behauptet wird .";Self
1244;person;C2022;klimaskeptiker;[ ] Der Tagesspiegel : Studie widerlegt Argument der Klimaskeptiker Prozent der Erde werden wärmer [ ] EIKE : Die Problematik der Temperaturrekonstruktion Eine beispielhafte Sichtung dazu anhand des Projektes PAGES2k [ ] EIKE : Nächste Pleite : , Globale ' Rekonstruktion PAGES 2K kann den , Hockeyschläger ' nicht bestätigen [ ] Vorgänge im Eis , wenn daran gearbeitet wird ?;Self
1246;person;C2022;klimaskeptiker;Michael Mann den Klimaskeptiker Dr .;Self
1269;person;C2022;klimaskeptiker;""" Da Annalena Baerbock ( Grüne ) Klimaskeptiker aus Medien ausschließen will ( siehe ) , hiesse das im Klartext , dass diese voellig fehlgeleitete Person auch die wissenschaftlichen Arbeiten , die ich zuvor aufgelistet habe , verbieten lassen wuerde , auf denen sich die sog .";Self
1258;person;C2022;klimaskeptiker;""" Heißt das , Klimaskeptiker seien Nationalsozialisten oder Mitläufer ?";Self
1220;person;C2022;klimaskeptiker;"Ersteres stammt von einer GreenpeaceWebsite , die seit Jahren jedwede Bemerkung geflissentlich ausgelassen hat , dass die Klimaskeptiker in irgendeiner Form recht haben könnten : „ Freie Meinungsäußerung kann nicht auf Falschinformation und Propaganda angewendet werden "" .";Self
1235;person;C2022;klimaskeptiker;"Sie wähnen sich auf der "" richtigen "" Seite der Diskussion in ihrem Fachgebiet und benennen Leute , die ihre Ansicht nicht teilen , als Klimaskeptiker .";Self
1250;person;C2022;klimaskeptiker;( Der Ausdruck Klimaskeptiker ist allerdings nicht angebracht , ( Skepsis und Leugnung sind zwei Paar Schuhe ) ) .;Self
1232;person;C2022;klimaskeptiker;Darum wäre es für mich zu schön , wenn dieses Projekt in die Gänge käme und Dollar von gebildeten und sympathischen Klimaskeptikern zu erhalten , sollte kein Problem sein , wenn ein verrücktes Vorhaben wie Solarstraßen ohne bewährte Fähigkeiten über Millionen Dollar locker machen kann .;Self
1301;person;C2022;klimaskeptiker;Dann werden über den neuen Beitrag zum Klimaschutz lesen : „ Den Klimaskeptikern wurde der Strom abgeschaltet und Luisa bekommt als Aktivistin die doppelte Ration !;Self
1270;person;C2022;klimaskeptiker;Klimaskeptiker berufen koennen .;Self
1289;person;C2022;klimaskeptiker;' ' Academic ayatollahs ' seek ' a roundup of skeptical scientists ' Öffentlich zurSchaustellen stellen von Klimaskeptikern : Akademische Ayatollahs suchen die Aushebung skeptischer Wissenschaftler .;Self
1295;person;C2022;klimaskeptiker;"Um nun auch Klimaskeptikern und den der bitteren Klimadiskussion Überdrüssigen ein Vokabular zum Mitreden zu bieten , und nebenher auch mal etwas der Sprachlust zu fröhnen und sich an der Satire als Selbstverteidigung zu vergnügen , sei hier eine hintersinnig aphoristische Erweiterung der KlimaLeidtsilbe - alphabetisch sortiert - angeboten , in der auch die gegenüber der Klimadramatik kritisch Eingestellte ein passendes Ausdrucksmittel finden könnten ( Immerhin - Besser bissig als böse ) . - Ist es nicht auch ganz im Sinne der Klimaverängstigten , an jeder denkbaren Stelle ihren heiligen Inbegriff , „ das Klima auf die Spitze getrieben zu sehen "" ?";Self
1283;person;C2022;klimaskeptiker;"Ein zum heutigen Datum passender philosophischer FAZ - Artikel , der mit seiner Erkenntnis "" Man kann an jemandes Glauben auch nicht glauben "" m.E . auch manchen der in diesem Forum Postenden , ungläubigen KlimaSkeptikern etwas zu bedenken geben kann : LG Rainer Wehner";Self
1274;person;C2022;klimaskeptiker;Ich z.B . wurde nach Armin dem Cherusker benannt und versuche , dem diesem Namen * Innewohnenden Anspruch gerecht zu werden ( sonst wäre ich kein Klimaskeptiker ) .;Self
1206;person;C2022;klimaskeptiker;Auf NDR Info durfte er im Radio mit zwei weiteren KlimaalarmVertretern über die Klimaskeptiker herziehen .;Self
1223;person;C2022;klimaskeptiker;Und zwar von den Leuten , die bereits ihrerseits als Klimaskeptiker verschrieen sind .;Self
1231;person;C2022;klimaskeptiker;"Für mich gilt ; alles , was ich in der UmleitungsBewegung und den Subventionen der Steuerzahler erkenne , ist eine großartige Gelegenheit für Contrarians , das heißt Klimaskeptiker .";Self
1280;person;C2022;klimaskeptiker;) Link : Übersetzt von Chris Frey EIKE Die Reaktion der Klimaskeptiker ließ nicht lange auf sich warten .;Self
1263;person;C2022;klimaskeptiker;"Zum Thema Klimadiskussion ist die bedeutendste Revision der Ersatz des Begriffs „ Klimaskeptiker "" durch „ KlimaLeugner "" .";Self
1277;person;C2022;klimaskeptiker;"Darüber herrscht Konsens zwischen Klimarat IPCC und den meisten seiner Kritikern , die unsachgemäß als „ Klimaskeptiker "" in den Medien diffamiert werden .";Self
1299;person;C2022;klimaskeptiker;Der eigentliche Konflikt passiert jedoch , wenn Klimaskeptiker versuchen , wissenschaftliche Erkenntnisse als subjektive Meinung von Wissenschaftlern darzustellen und den dahinter liegenden wissenschaftlichen Erkennnisprozeß einfach unterschlagen , verumglimpfen oder verleugnen .;Self
1252;person;C2022;klimaskeptiker;"Sieht man sich dagegen an , wer zu den Klimaskeptikern gehört , jüngstes Beispiel Tom Quirk , dann stößt man unweigerlich früher oder später auf eine Seilschaft der fossilen Energiewirtschaft und / oder irgendwelche emeritierten „ Wissenschaftler "" , die häufig absurde Positionen einnehmen .";Self
1257;person;C2022;klimaskeptiker;Ich fänds schade , weil ich nichts gegen Sie persönlich habe und mit einigen Klimaskeptikern im persönlichen Mailkontakt gut zurecht komme .;Self
1208;person;C2022;klimaskeptiker;Mal sieht man uns als Atomlobby , mal als Lobby von Big Coal oder wahlweise Big Oil , und nun als ideologischen Klimaskeptiker Verein .;Self
1272;person;C2022;klimaskeptiker;"ABC News , ganz grob übersetzt und stark gekürzt : [ ] … Samoas Premierminister Tuilaepa Sailele hat sich gegen Klimaskeptiker gewandt und Australien dazu gedrängt , die CO2Emissionen zu senken , um die Pazifikinseln vor der „ Katastrophe "" des Klimawandels zu retten .";Self
1218;person;C2022;klimaskeptiker;So einen Unsinn liest man nicht häufig ( einzige Ausnahme : Websites der Klimaskeptiker ) .;Self
1213;person;C2022;klimaskeptiker;Merke : Sobald ein Klimaskeptiker ( die ja gar keine richtigen Skeptiker sind sondern Gläubige ) einen Satz in die Tastatur eingibt , offenbahrt er seine Unkenntnis .;Self
1261;person;C2022;klimaskeptiker;Falls Klimaskeptiker sich Sorgen gemacht haben bzgl . eines Treffens mit dem ehemaligen Vizepräsidenten Al Gore , bringt die Entscheidung pro Pruitt die Erleichterung .;Self
1228;person;C2022;klimaskeptiker;Immerhin ist ihre Grammatik dahingehend zu deuten , dass Sie * den Autor * entsorgen wollen … Allerdings , merken Sie sich das : Auch Klimaskeptiker sind KEIN Sondermüll !;Self
1256;person;C2022;klimaskeptiker;Abgesehen davon steht er natürlich auch im Widerspruch zu der großen Gruppe der Klimaskeptiker hier , die ständig etwas von Abkühlung faseln und die tatsächlich zu beobachtende Erwärmung - von der auch Roy Spencer ausgeht - einfach leugnen .;Self
1302;person;C2022;klimaskeptiker;Axel Bojanowski , seit Jahren Klimajournalist , antwortete darauf mit der politischen Bewertung , daß da wohl ein Klimaskeptiker am Rohr sei .;Self
1315;person;C2022;klimaskeptiker;Was mir als Klimaskeptiker schon peinlich ist .;Self
1310;person;C2022;klimaskeptiker;Sie haben behauptet , das sei reine Propaganda , die von wenigen Klimaskeptikern erlogen sei .;Self
1240;person;C2022;klimaskeptiker;"Für die Behauptung Herrn Baeckers , er sei „ Wissenschaftler "" müßte Herr Heinzow einen seiner TrolloPreise stiften … Mit besten Grüßen übrigens ist die Behauptung , daß IPCC , PIK , Klimsschutzpolitiker etc . behaupten würden , Klimawandel würde % durch CO2 gesteuert , ja nur eine Unterstellung aus dem Lager der Klimaskeptiker .";Self
1230;person;C2022;klimaskeptiker;Weil es so exemplarisch ist und Klimaskeptikern drastisch vor Augen führt , dass Deutschland in aller Regel immer erst nach einem ( finanziellen ) Untergang zur Vernunft kommt , eine längere Ausführung darüber .;Self
1237;person;C2022;klimaskeptiker;Lawson gründete im Jahre die Global Warming Policy Foundation und ist bekennender Klimaskeptiker .;Self
1305;person;C2022;klimaskeptiker;Nur bin ich notwendigerweise zum entgegengesetzten Urteil wie Sie gekommen , das da lautet , dass die Klimaskeptiker auf dem Holzweg sind .;Self
1306;person;C2022;klimaskeptiker;Diese Website ist doch ein schlagender Beleg dafür , dass sich bei den Klimaskeptikern alle möglichen zwielichtigen Gestalten und Psychopathen herumtreiben und damit meine ich nicht einmal die hier Postenden Klimaskeptiker sondern eine ganze Reihe der Autoren .;Self
520;person;P2022;klimaskeptiker;"Toralf Staud aus unserem klimafakten.de Team mit der Leiterin des ARDWetterkompetenzzentrum Silke Hansen mit Moderator Michail Paweletz im faktenfinderPodcast : Mit welchen Strategien versuchen "" Klimaskeptiker "" ihre unwissenschaftlichen Thesen zu verbreiten ?";External
521;person;P2022;klimaskeptiker;"Heimatschutz und Heimatversessenheit im Anthropozän - Richter , Simon : Die USA in den Zeiten des Trump : Klimawandelleugner an der Macht - Levi , Sebastian : Klimaskeptiker im Globalen Süden - Zwischen Nationalismus und legitimen Bedenken - Greffrath , Mathias : Geerdete Utopien - Heimat als Projekt , den Raum zu besiedeln , in dem wir immer schon sind - Sommer , Jörg : Das diffuse Dreieck : Heimat , Kultur , Nachhaltigkeit - Ibisch , Pierre L . : Eine Ökologie gegen Rechts - Von Ökosystemen Unsicherheit und Demut lernen - Brand , Ulrich ; Wissen , Markus : Nicht mehr auf Kosten anderer !";External
519;person;P2022;klimaskeptiker;Letztlich ein weiteres Greta- , oder FFFBashing , auf unterschiedlichsten Ebenen , incl . des irren Kampfes gerade der Klimaleugner ( AfD ) und Klimaskeptiker ( Springerverlag , die Welt ) GEGEN eine Satire die ebenfalls letztlich ein Greta / FFFBashing zum Ausdruck brachte .;External
522;person;P2022;klimaskeptiker;"Selbst bezeichnen sie sich als „ Klimaskeptiker "" ( das Phänomen betrifft meist Männer * ) .";External
517;person;P2022;klimaskeptiker;"Klimaskeptiker Jene akzeptieren die Datenlage nur insoweit dass eine zunehmende Erderwärmung stattfindet , bestreiten aber mit meist abstrusen Theorien deren Zusammenhang mit menschlichen Aktivitäten ( also den „ anthropogenen Klimawandel "" an sich ) , wie etwa dem Zusammenhang mit THG , insbesondere dem CO .";External
516;person;P2022;klimaskeptiker;"Aus dem Inhalt : Faktencheck zum Konsens der Klimaforschung ; Warum unser Gehirn darauf programmiert ist , den Klimawandel zu ignorieren ; Widerlegen - aber richtig ; Eckart John : „ Ich war einmal ein ‚ Klimaskeptiker ' "" ; "" Wir müssen heraus aus unserer Blase !";External
524;person;P2022;klimaskeptiker;Ein interessantes Beispiel zeigt sich bei den sogenannten Klimaskeptiker * innen .;External
1321;person;C2022;klimaskeptikerin;Bereits auf dem Weg dorthin fielen unserer Klimaskeptikerin mehrere Polizeifahrzeuge in den Nebenstraßen auf .;Self
1331;person;C2022;klimaspinner;Klimaspinner schmecken lecker .;External
1330;person;C2022;klimaspinner;Abwarten , das gilt nämlich dann , wenns den Klimaspinnern passt .;External
1333;person;C2022;klimaspinner;Ansonsten würde ich vermuten , daß die Klimaspinner eher aus dem schlechtesten Viertel der Absolventen kommen .;External
1334;group;C2022;klimastaat;Aber der soziale Tod ist ihnen in dem von vielen geforderten Klimastaat so sicher wie das Amen in der Kirche .;External
527;person;P2022;klimastreiter;ES EILT Hallo Klimastreiter ( und Streikbrecher ) , Ich möchte mich bei allen Jugendlichen , Kindern , Eltern und Großeltern bedanken für den großartigen KlimastreikEinsatz !;Self
1337;group;C2022;klimataliban;Befeuert noch in ihrem Wahn KleinGretas KlimaTaliban !;External
1339;person;C2022;klimateufel;Hier kommen die SUVs der Ökobürger ins Spiel … der KlimaTeufel hat Humor , nicht wahr ?;External
1368;person;C2022;klimaverbrecher;Ich gehöre zu den Klimaverbrechern , und bekenne mich schuldig .;Self
532;person;P2022;klimaverbrecher;Denn letztere kann mit ihren Streiks die Klimaverbrecher direkt in die Zange nehmen .;External
1432;person;C2022;klimawarner;Oberster Klimawarner S .;External
1431;person;C2022;klimawarner;Es ist somit zu erwarten , dass den Klimawarnern , die von dem Verschwinden des arktischen Meereises ausgehen , die Argumente abhandenkommen .;External
1429;person;C2022;klimawarner;Ein richtiger Klimawarner wird uns vermutlich auch eine globale Abkühlung um mehrere Grad Celsius als anthropogenen Klimawandel verkaufen wollen , der ganz am Ende sicher in die globale Überhitzung führen wird .;External
1428;person;C2022;klimawarner;Januar : Klimawarner Eckart v .;External
1437;person;C2022;klimawendehals;"Es ist zu befürchten , dass sie bei der UN weitermacht … Und der dunkelgrüne KlimaWendehals Lesch ist symptomatisch ( danke für ) : Genau zeitlich richtig zum „ Kipppunkt "" ist er zur „ richtigen "" KlimaSeite gewechselt und gibt seither den KlimaDummschwafler , wie auch das unbestechliche Video deutlich zeigt .";External
1441;person;C2022;klimazar;""" Verdammte Menschen , die sich immer in das Klima einmischen … zum Beispiel hat unser neuer „ KlimaZar "" John Kerry Häuser , eine Reihe von Autos , eine Yacht und einen Privatjet , und er sagt uns , dass wir den Bus nehmen sollen , um die gefürchtete , „ vom Menschen verursachte Störung des Klimas "" zu vermeiden … aber ich schweife ab .";External
1440;person;C2022;klimazar;"Wie Obamas Klimazar John Podesta erklärte , lässt die neue BidenDirektive , die Weltbank und ähnliche Institutionen von der Finanzierung von Kraftwerken in Übersee auszuschließen , China als Geldgeber für Kohleprojekte „ isoliert "" .";External
1442;person;C2022;klimazerstörer;Das deutsche Volk wird dieses Opfer gerne bringen , denn der Endsieg über den Klimazerstörer CO2 ist nah … Brasilien als Flächenland setzt auf die Wasserkraft und baut sein Kernkraft aus .;None
536;person;P2022;klimazerstörer;Klimazerstörer wie RWE enteignen und verstaatlichen .;External
537;person;P2022;klimazerstörer;RWE Hauptversammlung RWE ist der größte Klimazerstörer Europas .;External
